1777392614,False
1777392619,False
1777392624,False
1777392629,False
1777392634,False
1777392639,False
1777392644,False
1777392649,False
1777392655,False
1777392660,False
1777392665,False
1777392670,False
1777392675,False
1777392680,False
1777392685,False
1777392690,False
1777392695,False
1777392700,False
1777392705,False
1777392710,False
1777392715,False
1777392720,False
1777392725,False
1777392730,False
1777392735,False
1777392740,False
1777392745,False
1777392750,False
1777392756,False
1777392761,False
1777392766,False
1777392771,False
1777392776,False
1777392781,False
1777392786,False
1777392791,False
1777392796,False
1777392801,False
1777392806,False
1777392811,False
1777392816,False
1777392821,False
1777392826,False
1777392831,False
1777392836,False
1777392841,False
1777392846,False
1777392851,False
1777392857,False
1777392862,False
1777392867,False
1777392872,False
1777392877,False
1777392882,False
1777392887,False
1777392892,False
1777392897,False
1777392902,False
1777392907,False
1777392912,False
1777392917,False
1777392922,False
1777392927,False
1777392932,False
1777392938,False
1777392943,False
1777392948,False
1777392953,False
1777392958,False
1777392963,False
1777392968,False
1777392973,False
1777392978,False
1777392983,False
1777392988,False
1777392993,False
1777392998,False
1777393003,False
1777393008,False
1777393013,False
1777393019,False
1777393024,False
1777393029,False
1777393034,False
1777393039,False
1777393044,False
1777393049,False
1777393054,False
1777393059,False
1777393064,False
1777393069,False
1777393074,False
1777393079,False
1777393084,False
1777393089,False
1777393094,False
1777393099,False
1777393104,False
1777393110,False
1777393115,False
1777393120,False
1777393125,False
1777393130,False
1777393135,False
1777393140,False
1777393145,False
1777393150,False
1777393155,False
1777393160,False
1777393165,False
1777393170,False
1777393175,False
1777393180,False
1777393185,False
1777393190,False
1777393195,False
1777393200,False
1777405579,
Unknown
1777405584,Unknown
1777405589,Unknown
1777405595,Unknown
1777405600,Unknown
1777405605,Unknown
1777405610,Unknown
1777405615,Unknown
1777405620,Unknown
1777405625,Unknown
1777405630,Unknown
1777405635,Unknown
1777405640,Unknown
1777405645,Unknown
1777405650,Unknown
1777405655,Unknown
1777405660,Unknown
1777405665,Unknown
1777405670,Unknown
1777405675,Unknown
